target,template,seed,fold,test_r2
Disloc_20pct,power_law,0,1,0.8449949329139425
Disloc_20pct,power_law,0,2,0.8547660271522879
Disloc_20pct,power_law,0,3,0.909390351095819
Disloc_20pct,power_law,0,4,0.8922821479359886
Disloc_20pct,free_2stage,0,0,0.8909663849568525
Disloc_20pct,free_2stage,0,1,0.8674450675400183
Disloc_20pct,free_2stage,0,2,0.8780511768725187
Disloc_20pct,free_2stage,0,3,0.9189204236372003
Disloc_20pct,free_2stage,0,4,0.8791893548474831
Disloc_20pct,free_1stage,0,0,0.9075894158109061
Disloc_20pct,free_1stage,0,1,0.8998490098959955
Disloc_20pct,free_1stage,0,2,0.9046449801928086
Disloc_20pct,free_1stage,0,3,0.9387281056600688
Disloc_20pct,free_1stage,0,4,0.8767675355483947
Disloc_20pct,entropy_weighted,0,0,0.8933329109192677
Disloc_20pct,entropy_weighted,0,1,0.8587067554880226
Disloc_20pct,entropy_weighted,0,2,0.8649721499412628
Disloc_20pct,entropy_weighted,0,3,0.9194747030519963
Disloc_20pct,entropy_weighted,0,4,0.8722052045433191
Disloc_20pct,calphad,0,0,-0.10826076777920712
Disloc_20pct,calphad,0,1,-0.25956322119762243
Disloc_20pct,calphad,0,2,-0.48161567411087214
Disloc_20pct,calphad,0,3,-0.3156860292762571
Disloc_20pct,calphad,0,4,-0.3533787571930944
FCC_0pct,additive,0,0,0.979880866746377
FCC_0pct,additive,0,1,0.9763037849379499
FCC_0pct,additive,0,2,0.9780568122545718
FCC_0pct,additive,0,3,0.9758697333009555
FCC_0pct,additive,0,4,0.977116561280802
FCC_0pct,multiplicative,0,0,0.9791816351818255
FCC_0pct,multiplicative,0,1,0.975469686980803
FCC_0pct,multiplicative,0,2,0.9782199813040262
FCC_0pct,multiplicative,0,3,0.9767209755937185
FCC_0pct,multiplicative,0,4,0.9769019383704863
FCC_0pct,thermal_softening,0,0,0.9968442026780002
FCC_0pct,thermal_softening,0,1,0.9891129663659624
FCC_0pct,thermal_softening,0,2,0.9963875867023003
FCC_0pct,thermal_softening,0,3,0.9908196375545899
FCC_0pct,thermal_softening,0,4,0.9910939091947637
FCC_0pct,arrhenius,0,0,0.9978737131855591
FCC_0pct,arrhenius,0,1,0.997968742025422
FCC_0pct,arrhenius,0,2,0.9982407664716549
FCC_0pct,arrhenius,0,3,0.9981915765257477
FCC_0pct,arrhenius,0,4,0.9947285850650321
FCC_0pct,power_law,0,0,0.9719143843825501
FCC_0pct,power_law,0,1,0.9754254727245018
FCC_0pct,power_law,0,2,0.9698011306907918
FCC_0pct,power_law,0,3,0.9665045744914589
FCC_0pct,power_law,0,4,0.9693957241761046
FCC_0pct,free_2stage,0,0,0.9797716806149223
FCC_0pct,free_2stage,0,1,0.9757804362027453
FCC_0pct,free_2stage,0,2,0.9783107577568528
FCC_0pct,free_2stage,0,3,0.9755869456523779
FCC_0pct,free_2stage,0,4,0.9779901759618655
FCC_0pct,free_1stage,0,0,0.9984274210609231
FCC_0pct,free_1stage,0,1,0.9954944977289729
FCC_0pct,free_1stage,0,2,0.9990126472178325
FCC_0pct,free_1stage,0,3,0.9967857064039772
FCC_0pct,free_1stage,0,4,0.9979113365124123
FCC_0pct,entropy_weighted,0,0,0.9795646414858526
FCC_0pct,entropy_weighted,0,1,0.975367078676833
FCC_0pct,entropy_weighted,0,2,0.9781403516429806
FCC_0pct,entropy_weighted,0,3,0.9753643974254684
FCC_0pct,entropy_weighted,0,4,0.9771648987088051
FCC_0pct,calphad,0,0,0.1090953361366439
FCC_0pct,calphad,0,1,0.11277565142839086
FCC_0pct,calphad,0,2,0.1101379149460533
FCC_0pct,calphad,0,3,0.11186932071734612
FCC_0pct,calphad,0,4,0.11277994036959971
HCP_0pct,additive,0,0,0.5317929318853327
HCP_0pct,additive,0,1,0.5590305875142989
HCP_0pct,additive,0,2,0.6336833390048802
HCP_0pct,additive,0,3,0.593538709688548
HCP_0pct,additive,0,4,0.5953739769292081
HCP_0pct,multiplicative,0,0,0.5428912047720544
HCP_0pct,multiplicative,0,1,0.5721693834409479
HCP_0pct,multiplicative,0,2,0.6417646207209307
HCP_0pct,multiplicative,0,3,0.6025361254194197
HCP_0pct,multiplicative,0,4,0.6096361708715606
HCP_0pct,thermal_softening,0,0,0.5569836063713334
HCP_0pct,thermal_softening,0,1,0.5952691040738808
HCP_0pct,thermal_softening,0,2,0.674733869276974
HCP_0pct,thermal_softening,0,3,0.6025342211849509
HCP_0pct,thermal_softening,0,4,0.6239648896060225
HCP_0pct,arrhenius,0,0,0.5560406081155682
HCP_0pct,arrhenius,0,1,0.5923232800715188
HCP_0pct,arrhenius,0,2,0.6647403745020036
HCP_0pct,arrhenius,0,3,0.7108801930334815
HCP_0pct,arrhenius,0,4,0.6244514321201938
HCP_0pct,power_law,0,0,0.5428912060620352
HCP_0pct,power_law,0,1,0.5721682148892782
HCP_0pct,power_law,0,2,0.6417641203758008
HCP_0pct,power_law,0,3,0.6025399886244129
HCP_0pct,power_law,0,4,0.6096374809350575
HCP_0pct,free_2stage,0,0,0.536724303673576
HCP_0pct,free_2stage,0,1,0.588670018593949
HCP_0pct,free_2stage,0,2,0.6518304982516732
HCP_0pct,free_2stage,0,3,0.6174539205032434
HCP_0pct,free_2stage,0,4,0.6149271677012625
HCP_0pct,free_1stage,0,0,0.6934820793803959
HCP_0pct,free_1stage,0,1,0.7347682836068665
HCP_0pct,free_1stage,0,2,0.7092861599607678
HCP_0pct,free_1stage,0,3,0.7118951345862405
HCP_0pct,free_1stage,0,4,0.686253474199982
HCP_0pct,entropy_weighted,0,0,0.5560464655719588
HCP_0pct,entropy_weighted,0,1,0.5923232800715188
HCP_0pct,entropy_weighted,0,2,0.7131184206230845
HCP_0pct,entropy_weighted,0,3,0.7134831211656181
HCP_0pct,entropy_weighted,0,4,0.6244505842702075
HCP_0pct,calphad,0,0,-4.6565693564319135
HCP_0pct,calphad,0,1,-4.138127603069364
HCP_0pct,calphad,0,2,-4.114319147711644
HCP_0pct,calphad,0,3,-4.407767200160932
HCP_0pct,calphad,0,4,-4.836073648966174
BCC_0pct,additive,0,0,0.2680872773889348
BCC_0pct,additive,0,1,0.409995756420115
BCC_0pct,additive,0,2,0.2908806498842804
BCC_0pct,additive,0,3,0.4061976392496276
BCC_0pct,additive,0,4,0.419355844203959
BCC_0pct,multiplicative,0,0,0.21424912483695546
BCC_0pct,multiplicative,0,1,-0.2144737790797817
BCC_0pct,multiplicative,0,2,-0.2595156491308981
BCC_0pct,multiplicative,0,3,0.11996453967074372
BCC_0pct,multiplicative,0,4,0.1610410425926534
BCC_0pct,thermal_softening,0,0,0.21220085475877748
BCC_0pct,thermal_softening,0,1,0.42614728850126005
BCC_0pct,thermal_softening,0,2,0.21139239134112453
BCC_0pct,thermal_softening,0,3,0.35680512139608933
BCC_0pct,thermal_softening,0,4,0.3037018752195285
BCC_0pct,arrhenius,0,0,0.39240924456195503
BCC_0pct,arrhenius,0,1,0.23201889021309974
BCC_0pct,arrhenius,0,2,-0.13731774910819827
BCC_0pct,arrhenius,0,3,0.4102083997972066
BCC_0pct,arrhenius,0,4,0.4393028389645679
BCC_0pct,power_law,0,0,-0.18829465955905023
BCC_0pct,power_law,0,1,0.10422440199040639
BCC_0pct,power_law,0,2,-0.3064333146713154
BCC_0pct,power_law,0,3,0.1443976815638579
BCC_0pct,power_law,0,4,-0.09510213440588111
BCC_0pct,free_2stage,0,0,0.6096313215745507
BCC_0pct,free_2stage,0,1,0.5617909433608537
BCC_0pct,free_2stage,0,2,0.5239278158152663
BCC_0pct,free_2stage,0,3,0.4130625976940173
BCC_0pct,free_2stage,0,4,0.5380455974580481
BCC_0pct,free_1stage,0,0,0.37257704041190043
BCC_0pct,free_1stage,0,1,0.4193926808875138
BCC_0pct,free_1stage,0,2,0.287110992828163
BCC_0pct,free_1stage,0,3,0.42373223489554823
BCC_0pct,free_1stage,0,4,0.5195839354779878
BCC_0pct,entropy_weighted,0,0,0.3098224836790926
BCC_0pct,entropy_weighted,0,1,0.09204820919319878
BCC_0pct,entropy_weighted,0,2,-0.04558600699651083
BCC_0pct,entropy_weighted,0,3,0.3760549837480419
BCC_0pct,entropy_weighted,0,4,0.3095249741833116
BCC_0pct,calphad,0,0,-3.735381618762581
BCC_0pct,calphad,0,1,-3.0214570712918603
BCC_0pct,calphad,0,2,-3.9705803128126202
BCC_0pct,calphad,0,3,-3.4854697275468514
BCC_0pct,calphad,0,4,-3.560106261885796
FCC_20pct,additive,0,0,0.9231133399589935
FCC_20pct,additive,0,1,0.9431760191978023
FCC_20pct,additive,0,2,0.942794103098489
