target,template,seed,fold,test_r2
Other_20pct,arrhenius,0,4,0.004780203220533519
Other_20pct,power_law,0,0,-0.024340769644566773
Other_20pct,power_law,0,1,-0.19861583650156334
Other_20pct,power_law,0,2,0.007666257741368865
Other_20pct,power_law,0,3,0.06582679096945387
Other_20pct,power_law,0,4,-0.12427490289678444
Other_20pct,free_2stage,0,0,0.010544458131252155
Other_20pct,free_2stage,0,1,-0.04480257541044819
Other_20pct,free_2stage,0,2,0.12550151037443513
Other_20pct,free_2stage,0,3,0.11288661006419154
Other_20pct,free_2stage,0,4,0.024610745289842972
Other_20pct,free_1stage,0,0,-0.003271692768663792
Other_20pct,free_1stage,0,1,-0.04300672060611044
Other_20pct,free_1stage,0,2,-0.03431773882144418
Other_20pct,free_1stage,0,3,-0.017838866925594887
Other_20pct,free_1stage,0,4,-0.014820187177094768
Other_20pct,entropy_weighted,0,0,-0.03650171444842987
Other_20pct,entropy_weighted,0,1,-0.11487817015882307
Other_20pct,entropy_weighted,0,2,-0.06696022090108489
Other_20pct,entropy_weighted,0,3,0.10954534205145938
Other_20pct,entropy_weighted,0,4,-0.02620164921859658
Other_20pct,calphad,0,0,-0.4919960225513338
Other_20pct,calphad,0,1,-0.27294216754852174
Other_20pct,calphad,0,2,0.03152501021511245
Other_20pct,calphad,0,3,-0.1025274419627662
Other_20pct,calphad,0,4,-0.8274847603553701
Youngs_modulus,additive,1,0,-0.037106593220812334
Youngs_modulus,additive,1,1,0.12678132484914473
Youngs_modulus,additive,1,2,-0.08519729655943409
Youngs_modulus,additive,1,3,-0.02200391242691957
Youngs_modulus,additive,1,4,0.14694222577759886
Youngs_modulus,multiplicative,1,0,-0.07735602465823699
Youngs_modulus,multiplicative,1,1,-44.07572619215008
Youngs_modulus,multiplicative,1,2,-0.08324448030141807
Youngs_modulus,multiplicative,1,3,-0.1081956574928511
Youngs_modulus,multiplicative,1,4,0.08830556640613985
Youngs_modulus,thermal_softening,1,0,-0.039824202030656286
Youngs_modulus,thermal_softening,1,1,-0.03887977302285872
Youngs_modulus,thermal_softening,1,2,-0.02191770744038868
Youngs_modulus,thermal_softening,1,3,0.032696768703977086
Youngs_modulus,thermal_softening,1,4,0.02476506638092857
Youngs_modulus,arrhenius,1,0,-0.039031243307393826
Youngs_modulus,arrhenius,1,1,-0.1253272283166318
Youngs_modulus,arrhenius,1,2,-0.026243391217277034
Youngs_modulus,arrhenius,1,3,-0.03077788822261196
Youngs_modulus,arrhenius,1,4,-0.031889591031154296
Youngs_modulus,power_law,1,0,0.0035942888091743397
Youngs_modulus,power_law,1,1,0.007260750158698759
Youngs_modulus,power_law,1,2,-0.12355111632680638
Youngs_modulus,power_law,1,3,-0.23565361541620944
Youngs_modulus,power_law,1,4,0.03787364012523853
Youngs_modulus,free_2stage,1,0,-0.02656201979324302
Youngs_modulus,free_2stage,1,1,-0.014618638681214824
Youngs_modulus,free_2stage,1,2,-0.044477220875830614
Youngs_modulus,free_2stage,1,3,0.011765215530234352
Youngs_modulus,free_2stage,1,4,-0.14368728547635
Youngs_modulus,free_1stage,1,0,-0.032486392333686887
Youngs_modulus,free_1stage,1,1,-0.029753945682138072
Youngs_modulus,free_1stage,1,2,-0.07115094258692012
Youngs_modulus,free_1stage,1,3,0.010086052182646577
Youngs_modulus,free_1stage,1,4,0.0036354810600373044
Youngs_modulus,entropy_weighted,1,0,-0.06994422252129495
Youngs_modulus,entropy_weighted,1,1,-0.08704271391323459
Youngs_modulus,entropy_weighted,1,2,-0.09827014688699931
Youngs_modulus,entropy_weighted,1,3,-0.11614810769742934
Youngs_modulus,entropy_weighted,1,4,0.019835808578386183
Youngs_modulus,calphad,1,0,-0.739467465965453
Youngs_modulus,calphad,1,1,-1.0832107857935567
Youngs_modulus,calphad,1,2,-0.02835577912201681
Youngs_modulus,calphad,1,3,-0.4354359805225516
Youngs_modulus,calphad,1,4,-0.8013654986086167
UTS,additive,1,0,-0.03616022804832131
UTS,additive,1,1,-0.00011986164840904756
UTS,additive,1,2,-0.14441146442210728
UTS,additive,1,3,-0.004663494851888217
UTS,additive,1,4,-0.014552252326693882
UTS,multiplicative,1,0,0.026509865409766187
UTS,multiplicative,1,1,-18.545748912389712
UTS,multiplicative,1,2,-0.16308520361890677
UTS,multiplicative,1,3,-0.067126143448903
UTS,multiplicative,1,4,0.009128476273312258
UTS,thermal_softening,1,0,-0.06000983362511492
UTS,thermal_softening,1,1,-0.03714917406274432
UTS,thermal_softening,1,2,-0.0012603216734989875
UTS,thermal_softening,1,3,-0.007511769059285633
UTS,thermal_softening,1,4,-0.06815872004578938
UTS,arrhenius,1,0,-0.05411440980442217
UTS,arrhenius,1,1,-0.1613266465241774
UTS,arrhenius,1,2,-0.01689196650614222
UTS,arrhenius,1,3,-0.0984081236883898
UTS,arrhenius,1,4,-0.06401530806997124
UTS,power_law,1,0,-0.030711645528449516
UTS,power_law,1,1,0.0039335901527419725
UTS,power_law,1,2,-0.11920588197345383
UTS,power_law,1,3,-0.0009350415693221148
UTS,power_law,1,4,0.021061292513399388
UTS,free_2stage,1,0,-0.01262710017737212
UTS,free_2stage,1,1,-0.08890723974014558
UTS,free_2stage,1,2,-0.08692488063267723
UTS,free_2stage,1,3,-0.0003547072226708359
UTS,free_2stage,1,4,-0.021415554768106748
UTS,free_1stage,1,0,-0.04538462367419949
UTS,free_1stage,1,1,-0.0030036528208650104
UTS,free_1stage,1,2,-0.009588425100243603
UTS,free_1stage,1,3,-0.009164035411612259
UTS,free_1stage,1,4,-0.04409761635379139
UTS,entropy_weighted,1,0,-0.09509009647541178
UTS,entropy_weighted,1,1,-0.017432810277102417
UTS,entropy_weighted,1,2,-0.03888661177523489
UTS,entropy_weighted,1,3,-0.051132522918270196
UTS,entropy_weighted,1,4,0.043429870018065864
UTS,calphad,1,0,-1.4962220879922232
UTS,calphad,1,1,0.06313617377836211
UTS,calphad,1,2,-0.43291138872451995
UTS,calphad,1,3,-0.7304370370315745
UTS,calphad,1,4,-0.5109751905457354
Disloc_0pct,additive,1,0,-0.05464674887896681
Disloc_0pct,additive,1,1,0.00518024501681591
Disloc_0pct,additive,1,2,-0.11086142282276934
Disloc_0pct,additive,1,3,-0.0430666145447971
Disloc_0pct,additive,1,4,-0.01747075684547461
Disloc_0pct,multiplicative,1,0,-0.16259122783754432
Disloc_0pct,multiplicative,1,1,0.02340433195296987
Disloc_0pct,multiplicative,1,2,-0.10633795609205632
Disloc_0pct,multiplicative,1,3,-0.1301290830056141
Disloc_0pct,multiplicative,1,4,-0.12484290759675054
Disloc_0pct,thermal_softening,1,0,-2.682568265820976
Disloc_0pct,thermal_softening,1,1,-0.01616919060924893
Disloc_0pct,thermal_softening,1,2,-0.006357622045325861
Disloc_0pct,thermal_softening,1,3,-0.05787693874602118
Disloc_0pct,thermal_softening,1,4,0.0010603562236336517
Disloc_0pct,arrhenius,1,0,-0.05478397930436851
Disloc_0pct,arrhenius,1,1,-0.10090390780051561
Disloc_0pct,arrhenius,1,2,-0.033850576811505384
Disloc_0pct,arrhenius,1,3,-0.14561377375093687
Disloc_0pct,arrhenius,1,4,-0.05405246200975067
Disloc_0pct,power_law,1,0,-0.020211713051555558
Disloc_0pct,power_law,1,1,-0.01887254781763703
Disloc_0pct,power_law,1,2,-0.10624818629602406
Disloc_0pct,power_law,1,3,-0.077464416432941
Disloc_0pct,power_law,1,4,-0.010020971510884324
Disloc_0pct,free_2stage,1,0,-0.03888027715766418
Disloc_0pct,free_2stage,1,1,0.03047676306743541
Disloc_0pct,free_2stage,1,2,-0.02501633956680971
Disloc_0pct,free_2stage,1,3,-0.046322591148864056
Disloc_0pct,free_2stage,1,4,-0.0008972351138214485
Disloc_0pct,free_1stage,1,0,-0.03287459191476372
Disloc_0pct,free_1stage,1,1,0.006444292276406527
Disloc_0pct,free_1stage,1,2,-0.1020514004920352
Disloc_0pct,free_1stage,1,3,-0.03799339282941716
Disloc_0pct,free_1stage,1,4,-0.014756310745981827
Disloc_0pct,entropy_weighted,1,0,-0.06594416009695614
Disloc_0pct,entropy_weighted,1,1,-0.048367905260116695
Disloc_0pct,entropy_weighted,1,2,-0.0280015863590799
Disloc_0pct,entropy_weighted,1,3,-0.11514540356119518
Disloc_0pct,entropy_weighted,1,4,-0.08721443531181006
Disloc_0pct,calphad,1,0,-1.6447832863936305
Disloc_0pct,calphad,1,1,-0.8447775149460188
Disloc_0pct,calphad,1,2,-0.13764198865795474
Disloc_0pct,calphad,1,3,-0.6906929749494664
Disloc_0pct,calphad,1,4,-0.6339195186693689
Disloc_20pct,additive,1,0,-0.06791237787205429
Disloc_20pct,additive,1,1,0.10523935936168016
Disloc_20pct,additive,1,2,-0.08911771596781914
Disloc_20pct,additive,1,3,-0.010060508824879744
Disloc_20pct,additive,1,4,-0.030065105998624553
Disloc_20pct,multiplicative,1,0,-0.1647495309486524
Disloc_20pct,multiplicative,1,1,0.0026952030650265746
Disloc_20pct,multiplicative,1,2,-0.0788461064473569
Disloc_20pct,multiplicative,1,3,-0.17552921904051533
Disloc_20pct,multiplicative,1,4,-0.03796886592857862
Disloc_20pct,thermal_softening,1,0,-0.16727343759657742
Disloc_20pct,thermal_softening,1,1,0.008690639720344229
Disloc_20pct,thermal_softening,1,2,-0.012423826616786648
Disloc_20pct,thermal_softening,1,3,-0.01951413401617108
Disloc_20pct,thermal_softening,1,4,-0.03437219578279804
Disloc_20pct,arrhenius,1,0,-0.029604337668982295
Disloc_20pct,arrhenius,1,1,-0.01134334149676941
Disloc_20pct,arrhenius,1,2,-0.02767781742550679
Disloc_20pct,arrhenius,1,3,-0.10503732614135486
Disloc_20pct,arrhenius,1,4,-0.04145486016008726
Disloc_20pct,power_law,1,0,-0.0834968753581502
Disloc_20pct,power_law,1,1,0.10770783463789213
Disloc_20pct,power_law,1,2,-0.019628586349220933
Disloc_20pct,power_law,1,3,-0.09339326629641254
Disloc_20pct,power_law,1,4,-0.05503427763591051
Disloc_20pct,free_2stage,1,0,0.04872781322677844
Disloc_20pct,free_2stage,1,1,-0.02125503240045301
Disloc_20pct,free_2stage,1,2,0.006022747083343494
Disloc_20pct,free_2stage,1,3,-0.0024386983534012696
Disloc_20pct,free_2stage,1,4,-0.07400011961119857
Disloc_20pct,free_1stage,1,0,-0.1544533648898052
Disloc_20pct,free_1stage,1,1,0.08978099243612059
Disloc_20pct,free_1stage,1,2,-0.08663169375530999
Disloc_20pct,free_1stage,1,3,-0.013058297483159675
Disloc_20pct,free_1stage,1,4,0.01889058308277225
Disloc_20pct,entropy_weighted,1,0,-0.020403173500553207
Disloc_20pct,entropy_weighted,1,1,-0.08124248948579371
Disloc_20pct,entropy_weighted,1,2,-0.003667779757796863
Disloc_20pct,entropy_weighted,1,3,-0.09357630568442432
Disloc_20pct,entropy_weighted,1,4,-0.08449483003754654
Disloc_20pct,calphad,1,0,-1.1413212864636648
Disloc_20pct,calphad,1,1,-1.1984805804288023
Disloc_20pct,calphad,1,2,-0.060811646048527734
Disloc_20pct,calphad,1,3,-0.2629338297120851
Disloc_20pct,calphad,1,4,-2.608982863137796
FCC_0pct,additive,1,0,-0.14566343799446768
FCC_0pct,additive,1,1,0.01768909142526054
FCC_0pct,additive,1,2,-0.11173571384803216
FCC_0pct,additive,1,3,-0.15232679262046434
FCC_0pct,additive,1,4,-0.0738422739050415
FCC_0pct,multiplicative,1,0,-0.017508272673962377
FCC_0pct,multiplicative,1,1,0.01829403618327341
FCC_0pct,multiplicative,1,2,-0.1946541286917387
FCC_0pct,multiplicative,1,3,-0.008822297447385496
FCC_0pct,multiplicative,1,4,0.002035613372372014
FCC_0pct,thermal_softening,1,0,-0.05700420329974265
FCC_0pct,thermal_softening,1,1,-0.02886014581817231
FCC_0pct,thermal_softening,1,2,-0.04302705790789996
FCC_0pct,thermal_softening,1,3,-0.07133187473490521
FCC_0pct,thermal_softening,1,4,-0.005511493804163603
FCC_0pct,arrhenius,1,0,-0.10888094517451918
FCC_0pct,arrhenius,1,1,-0.04899503633765612
FCC_0pct,arrhenius,1,2,-0.045703834769688534
FCC_0pct,arrhenius,1,3,-0.017442395209471773
FCC_0pct,arrhenius,1,4,-0.05077660604619294
FCC_0pct,power_law,1,0,-0.09214858101073253
FCC_0pct,power_law,1,1,0.0279165310442967
FCC_0pct,power_law,1,2,-0.08215333088678922
FCC_0pct,power_law,1,3,-0.045429345926482956
FCC_0pct,power_law,1,4,-0.019850423019063035
FCC_0pct,free_2stage,1,0,-0.0075749960666657845
FCC_0pct,free_2stage,1,1,-0.023780140249547443
FCC_0pct,free_2stage,1,2,-0.03746934549638681
FCC_0pct,free_2stage,1,3,-0.0016303942710240715
FCC_0pct,free_2stage,1,4,0.012720198680447825
FCC_0pct,free_1stage,1,0,-0.058664879725737196
FCC_0pct,free_1stage,1,1,0.0030986526703794537
FCC_0pct,free_1stage,1,2,-0.07818700856221028
FCC_0pct,free_1stage,1,3,-0.0745033501288892
FCC_0pct,free_1stage,1,4,-0.013835767237382557
FCC_0pct,entropy_weighted,1,0,-0.06418199709904737
FCC_0pct,entropy_weighted,1,1,-0.08958753040761791
FCC_0pct,entropy_weighted,1,2,-0.010213763944519005
FCC_0pct,entropy_weighted,1,3,-0.07714162056780793
FCC_0pct,entropy_weighted,1,4,-0.032698244824260314
FCC_0pct,calphad,1,0,-0.7709287210575244
FCC_0pct,calphad,1,1,-1.0547436549221052
FCC_0pct,calphad,1,2,-0.31079635944601636
FCC_0pct,calphad,1,3,-0.6109482867105318
FCC_0pct,calphad,1,4,-0.18314480268563704
HCP_0pct,additive,1,0,-0.043162854986456445
HCP_0pct,additive,1,1,-0.02091302740332046
HCP_0pct,additive,1,2,-0.04233030756233491
HCP_0pct,additive,1,3,-0.05098655494783855
HCP_0pct,additive,1,4,-0.22408234602237775
HCP_0pct,multiplicative,1,0,0.04154202146731634
HCP_0pct,multiplicative,1,1,-0.00791006116195736
HCP_0pct,multiplicative,1,2,-0.10883964123113499
HCP_0pct,multiplicative,1,3,0.04611177174620651
HCP_0pct,multiplicative,1,4,-1.1447352836220306
HCP_0pct,thermal_softening,1,0,-0.21473047369025
HCP_0pct,thermal_softening,1,1,-0.12340796191253078
HCP_0pct,thermal_softening,1,2,-0.003177529858380046
HCP_0pct,thermal_softening,1,3,0.016544751231938437
HCP_0pct,thermal_softening,1,4,-0.29377931724459483
HCP_0pct,arrhenius,1,0,0.015339906754146204
HCP_0pct,arrhenius,1,1,-0.07442144046882038
HCP_0pct,arrhenius,1,2,-0.12555307664877335
HCP_0pct,arrhenius,1,3,-0.13527319434582896
HCP_0pct,arrhenius,1,4,-0.2189505898850701
HCP_0pct,power_law,1,0,-0.11268394271650295
HCP_0pct,power_law,1,1,-0.2880584474454597
HCP_0pct,power_law,1,2,-0.13013902570074887
HCP_0pct,power_law,1,3,0.046095618527528526
HCP_0pct,power_law,1,4,-0.14037982749266065
HCP_0pct,free_2stage,1,0,0.041862131774715095
HCP_0pct,free_2stage,1,1,-0.05864992116731882
HCP_0pct,free_2stage,1,2,-0.09550572846778649
HCP_0pct,free_2stage,1,3,0.003684262606591937
HCP_0pct,free_2stage,1,4,-0.005252296666639289
HCP_0pct,free_1stage,1,0,-0.025850761220957752
HCP_0pct,free_1stage,1,1,-0.04079981464714444
HCP_0pct,free_1stage,1,2,-0.07607738754123505
HCP_0pct,free_1stage,1,3,-0.012176489110006461
HCP_0pct,free_1stage,1,4,-0.019405675717601545
HCP_0pct,entropy_weighted,1,0,-0.03482649316173503
HCP_0pct,entropy_weighted,1,1,-0.15285873765169944
HCP_0pct,entropy_weighted,1,2,-0.04293620441291979
HCP_0pct,entropy_weighted,1,3,0.06734982443560722
HCP_0pct,entropy_weighted,1,4,-0.30199949688222394
HCP_0pct,calphad,1,0,-0.38399041878947426
HCP_0pct,calphad,1,1,-0.7027315575353235
HCP_0pct,calphad,1,2,-1.34352964750861
HCP_0pct,calphad,1,3,-0.2059399362312302
HCP_0pct,calphad,1,4,-0.5806005464656139
BCC_0pct,additive,1,0,-0.07829708674981117
BCC_0pct,additive,1,1,0.05230609169168632
BCC_0pct,additive,1,2,-0.17031221084616344
BCC_0pct,additive,1,3,-0.00043588473633593416
BCC_0pct,additive,1,4,-0.09799275093062976
BCC_0pct,multiplicative,1,0,-0.11433712923645478
BCC_0pct,multiplicative,1,1,-0.029639315776973207
BCC_0pct,multiplicative,1,2,-0.06682490708759037
BCC_0pct,multiplicative,1,3,-0.012618729339283208
BCC_0pct,multiplicative,1,4,0.152969365982782
BCC_0pct,thermal_softening,1,0,-0.024705826436493217
BCC_0pct,thermal_softening,1,1,0.008335159375134515
BCC_0pct,thermal_softening,1,2,-0.1333625504306708
BCC_0pct,thermal_softening,1,3,-0.00041139369319243
BCC_0pct,thermal_softening,1,4,-0.13671340769279605
BCC_0pct,arrhenius,1,0,-0.08812499800426155
BCC_0pct,arrhenius,1,1,-0.010759793726884181
BCC_0pct,arrhenius,1,2,-0.17552682511377693
BCC_0pct,arrhenius,1,3,-0.057572880363680135
BCC_0pct,arrhenius,1,4,-0.02286389616346174
BCC_0pct,power_law,1,0,-0.11168160783553738
BCC_0pct,power_law,1,1,0.0493641459732741
BCC_0pct,power_law,1,2,-0.09656976211674873
BCC_0pct,power_law,1,3,0.015844694517529123
BCC_0pct,power_law,1,4,-0.0010757814766026996
BCC_0pct,free_2stage,1,0,-0.06432912254166778
BCC_0pct,free_2stage,1,1,0.007777529917258996
BCC_0pct,free_2stage,1,2,-0.14259096947066152
BCC_0pct,free_2stage,1,3,-0.000360891574505251
BCC_0pct,free_2stage,1,4,-4.361763725394958
BCC_0pct,free_1stage,1,0,-0.04512714286257746
BCC_0pct,free_1stage,1,1,-0.012444959281036283
BCC_0pct,free_1stage,1,2,-0.038507627130370814
BCC_0pct,free_1stage,1,3,-0.01182229368524168
BCC_0pct,free_1stage,1,4,-0.003666232133639147
BCC_0pct,entropy_weighted,1,0,-0.05105011707622409
BCC_0pct,entropy_weighted,1,1,-0.023224504630215526
BCC_0pct,entropy_weighted,1,2,-0.198684808949257
BCC_0pct,entropy_weighted,1,3,-0.025055622437008873
BCC_0pct,entropy_weighted,1,4,-0.05882691543097551
BCC_0pct,calphad,1,0,-0.1730786195086409
BCC_0pct,calphad,1,1,-0.9212911087095244
BCC_0pct,calphad,1,2,-2.6726592600826327
BCC_0pct,calphad,1,3,-0.2789818772432502
BCC_0pct,calphad,1,4,-0.13508079060679856
FCC_20pct,additive,1,0,-0.1459460547241327
FCC_20pct,additive,1,1,-0.026208075395253605
FCC_20pct,additive,1,2,-0.1616230994389427
FCC_20pct,additive,1,3,0.03998383250725657
FCC_20pct,additive,1,4,0.045745165299656
FCC_20pct,multiplicative,1,0,-0.026227841127237417
FCC_20pct,multiplicative,1,1,-0.0058556231676503145
FCC_20pct,multiplicative,1,2,-0.23008516760755415
FCC_20pct,multiplicative,1,3,0.03479337909982827
FCC_20pct,multiplicative,1,4,0.03010028036347623
FCC_20pct,thermal_softening,1,0,-0.12078667386962105
FCC_20pct,thermal_softening,1,1,-0.08527641744383652
FCC_20pct,thermal_softening,1,2,-0.1905703482115002
FCC_20pct,thermal_softening,1,3,-0.03288959924093526
FCC_20pct,thermal_softening,1,4,0.008542024912066237
FCC_20pct,arrhenius,1,0,-0.059026741988658094
FCC_20pct,arrhenius,1,1,0.017707855272649176
FCC_20pct,arrhenius,1,2,-0.04113666761833268
FCC_20pct,arrhenius,1,3,-0.015115267347797001
FCC_20pct,arrhenius,1,4,0.07566924913435369
FCC_20pct,power_law,1,0,-0.1173943407311957
FCC_20pct,power_law,1,1,0.10460135795166636
FCC_20pct,power_law,1,2,-0.16610997653307713
FCC_20pct,power_law,1,3,0.0348528837625518
FCC_20pct,power_law,1,4,-0.14736823382977438
FCC_20pct,free_2stage,1,0,-0.09030922611258463
FCC_20pct,free_2stage,1,1,0.04632288231037296
FCC_20pct,free_2stage,1,2,-0.10166591121101276
FCC_20pct,free_2stage,1,3,-0.026123808519991076
FCC_20pct,free_2stage,1,4,0.1429800187878537
FCC_20pct,free_1stage,1,0,-0.05633086511943963
FCC_20pct,free_1stage,1,1,-0.023244596228294112
FCC_20pct,free_1stage,1,2,-0.09703715961306703
FCC_20pct,free_1stage,1,3,-0.00169616298508668
FCC_20pct,free_1stage,1,4,-0.021937834155222324
FCC_20pct,entropy_weighted,1,0,0.002869828387196516
FCC_20pct,entropy_weighted,1,1,-0.1027364928195631
FCC_20pct,entropy_weighted,1,2,-0.10797392559477181
FCC_20pct,entropy_weighted,1,3,-0.09423511753106162
FCC_20pct,entropy_weighted,1,4,-0.1740466700437704
FCC_20pct,calphad,1,0,-0.6948842779087645
FCC_20pct,calphad,1,1,-0.7700030231799606
FCC_20pct,calphad,1,2,-1.0818146935948567
FCC_20pct,calphad,1,3,-1.3302233919066224
FCC_20pct,calphad,1,4,-0.4602382063134136
HCP_20pct,additive,1,0,0.013721822851770482
HCP_20pct,additive,1,1,-0.03708077881517147
HCP_20pct,additive,1,2,0.038447156747872135
HCP_20pct,additive,1,3,-0.04405872113169429
HCP_20pct,additive,1,4,-0.039042196904063076
HCP_20pct,multiplicative,1,0,-0.027330794639020883
HCP_20pct,multiplicative,1,1,-0.022122445512218203
HCP_20pct,multiplicative,1,2,0.02687462993192058
HCP_20pct,multiplicative,1,3,-0.19356571184735105
HCP_20pct,multiplicative,1,4,-0.0420826486067396
HCP_20pct,thermal_softening,1,0,-0.30031457979048715
HCP_20pct,thermal_softening,1,1,0.007818413604897989
HCP_20pct,thermal_softening,1,2,-0.061209754033302755
HCP_20pct,thermal_softening,1,3,-0.11692982079248915
HCP_20pct,thermal_softening,1,4,-0.06371445364807582
HCP_20pct,arrhenius,1,0,-0.17186867978283926
HCP_20pct,arrhenius,1,1,-0.07051771909386728
HCP_20pct,arrhenius,1,2,0.044549358091411806
HCP_20pct,arrhenius,1,3,-0.04183632902376577
HCP_20pct,arrhenius,1,4,-0.25505232239506626
HCP_20pct,power_law,1,0,0.0039010426701318046
HCP_20pct,power_law,1,1,-0.05415201051025598
HCP_20pct,power_law,1,2,0.019615675873316474
HCP_20pct,power_law,1,3,-0.029923154142356134
HCP_20pct,power_law,1,4,-0.0404335610486628
HCP_20pct,free_2stage,1,0,-0.024201091231324634
HCP_20pct,free_2stage,1,1,-0.01642219404140577
HCP_20pct,free_2stage,1,2,0.07205898421866608
HCP_20pct,free_2stage,1,3,-0.05596205775499885
HCP_20pct,free_2stage,1,4,-0.01025511613341945
HCP_20pct,free_1stage,1,0,-0.024447164324661097
HCP_20pct,free_1stage,1,1,-0.20820061181875227
HCP_20pct,free_1stage,1,2,0.023755860477670754
HCP_20pct,free_1stage,1,3,-0.024647236018517704
HCP_20pct,free_1stage,1,4,0.006374249226499318
HCP_20pct,entropy_weighted,1,0,-0.49138112704455805
HCP_20pct,entropy_weighted,1,1,-0.10892387243750346
HCP_20pct,entropy_weighted,1,2,-0.1280383658350901
HCP_20pct,entropy_weighted,1,3,-0.022775040839044802
HCP_20pct,entropy_weighted,1,4,-0.16007258762424947
HCP_20pct,calphad,1,0,-0.8467867166223695
HCP_20pct,calphad,1,1,-1.302090794640483
HCP_20pct,calphad,1,2,-0.6648945231683367
HCP_20pct,calphad,1,3,-0.07156992453058897
HCP_20pct,calphad,1,4,-1.9093370143706099
BCC_20pct,additive,1,0,-0.035136023071351774
BCC_20pct,additive,1,1,0.06144330998734371
BCC_20pct,additive,1,2,-0.3385294921249493
BCC_20pct,additive,1,3,-5.6373492984547005
BCC_20pct,additive,1,4,-0.019301514212736626
BCC_20pct,multiplicative,1,0,0.031458472542604365
BCC_20pct,multiplicative,1,1,0.02281319470849008
BCC_20pct,multiplicative,1,2,0.06601427550672956
BCC_20pct,multiplicative,1,3,0.03380100315000867
BCC_20pct,multiplicative,1,4,-0.029906148084825723
BCC_20pct,thermal_softening,1,0,0.12149371540995713
BCC_20pct,thermal_softening,1,1,-0.1373469037445294
BCC_20pct,thermal_softening,1,2,-0.012714148789594315
BCC_20pct,thermal_softening,1,3,-0.030149633537688292
BCC_20pct,thermal_softening,1,4,-0.1389928581045552
BCC_20pct,arrhenius,1,0,-0.06583973313462388
BCC_20pct,arrhenius,1,1,-3.9966317242276093
BCC_20pct,arrhenius,1,2,-0.03164808912816741
BCC_20pct,arrhenius,1,3,-0.020863737650952396
BCC_20pct,arrhenius,1,4,-0.22429744283653763
BCC_20pct,power_law,1,0,0.006495309537849825
BCC_20pct,power_law,1,1,0.02268642690292455
BCC_20pct,power_law,1,2,-0.21666814712962834
BCC_20pct,power_law,1,3,-0.037507087642366654
BCC_20pct,power_law,1,4,-0.01907356332844845
BCC_20pct,free_2stage,1,0,0.03872672775730046
BCC_20pct,free_2stage,1,1,-0.018483985276744885
BCC_20pct,free_2stage,1,2,-0.07531658573078737
BCC_20pct,free_2stage,1,3,-0.1104680929608246
BCC_20pct,free_2stage,1,4,0.07337786943411717
BCC_20pct,free_1stage,1,0,0.028726004818957596
BCC_20pct,free_1stage,1,1,-0.06868985417201046
BCC_20pct,free_1stage,1,2,0.0309270706183572
BCC_20pct,free_1stage,1,3,0.03116927848249751
BCC_20pct,free_1stage,1,4,-0.037404925157652036
BCC_20pct,entropy_weighted,1,0,-0.053808096313336495
BCC_20pct,entropy_weighted,1,1,-0.07328544134610948
BCC_20pct,entropy_weighted,1,2,-0.08655245754615137
BCC_20pct,entropy_weighted,1,3,-0.053063406730885276
BCC_20pct,entropy_weighted,1,4,-0.18766956837734372
BCC_20pct,calphad,1,0,-0.5258997091989617
BCC_20pct,calphad,1,1,0.004632143409680212
BCC_20pct,calphad,1,2,-228.14982839650187
BCC_20pct,calphad,1,3,-0.07901232028457428
BCC_20pct,calphad,1,4,-1.2498050592839234
Other_0pct,additive,1,0,-0.0905420879640122
Other_0pct,additive,1,1,0.021989859954637203
Other_0pct,additive,1,2,-0.11384098482166216
Other_0pct,additive,1,3,-2.355749978972756
Other_0pct,additive,1,4,0.0026827626353994605
Other_0pct,multiplicative,1,0,-0.07787569796061034
Other_0pct,multiplicative,1,1,0.03654898213212654
Other_0pct,multiplicative,1,2,-0.07887735207828928
Other_0pct,multiplicative,1,3,0.015462079792203154
Other_0pct,multiplicative,1,4,-0.03205340834838122
Other_0pct,thermal_softening,1,0,-0.00633861927787982
Other_0pct,thermal_softening,1,1,-0.021178609030543027
Other_0pct,thermal_softening,1,2,0.07217174052605735
Other_0pct,thermal_softening,1,3,-0.037762011598700074
Other_0pct,thermal_softening,1,4,-0.11629031692227643
Other_0pct,arrhenius,1,0,-0.23165487008180263
Other_0pct,arrhenius,1,1,-0.07122618719627427
Other_0pct,arrhenius,1,2,-0.12604730717365142
Other_0pct,arrhenius,1,3,-0.04671821853684355
Other_0pct,arrhenius,1,4,-0.017450681531271606
Other_0pct,power_law,1,0,-0.10583688982477124
Other_0pct,power_law,1,1,0.03660603637230664
Other_0pct,power_law,1,2,-0.07883405103407082
Other_0pct,power_law,1,3,-0.020151769648082185
Other_0pct,power_law,1,4,0.00877303397625906
Other_0pct,free_2stage,1,0,-0.03163956720602168
Other_0pct,free_2stage,1,1,-0.02083017175940305
Other_0pct,free_2stage,1,2,-0.016519449454279744
Other_0pct,free_2stage,1,3,-0.047387287380842746
Other_0pct,free_2stage,1,4,0.0257614574631031
Other_0pct,free_1stage,1,0,-0.05218507932747363
Other_0pct,free_1stage,1,1,-0.0058110885901909715
Other_0pct,free_1stage,1,2,-0.012048447452391642
Other_0pct,free_1stage,1,3,-0.0010700439970328102
Other_0pct,free_1stage,1,4,-0.013691095391922481
Other_0pct,entropy_weighted,1,0,-0.05833237042569106
Other_0pct,entropy_weighted,1,1,-0.047429500811968284
Other_0pct,entropy_weighted,1,2,-0.027365834046864546
