atomic_volume_delta,atomic_weight_uncertainty_delta,electron_affinity_delta,fusion_heat_delta,metallic_radius_avg,molar_heat_capacity_delta,thermal_conductivity_delta,vdw_radius_batsanov_avg,vdw_radius_batsanov_delta,T
0.2703896021257991,0.0008482283654771,0.3423614416406491,2.657892915450131,116.8,0.8330022508973187,8.069168172742463,202.74999999999997,2.4874685927665356,80
0.2619266791503256,0.0008741277709808,0.3241933088317271,2.694569538905982,116.9,0.7849968152801639,8.36576954021565,203.0,2.449489742783164,80
0.2761992278128756,0.0009107487908309,0.3612572308951941,2.653096822582998,116.75,0.8783586966609938,67.81992258916254,202.25,2.4874685927665356,80
0.2702708012113607,0.0009374813918153,0.3590180450103638,2.700511803343951,116.85,0.8338733417012439,67.9838162726983,202.5,2.499999999999986,80
0.2618219667646853,0.0009568068561627,0.3496155051082026,2.7338662641029092,116.95,0.7838820064269875,68.14327112782303,202.74999999999997,2.4874685927665356,80
0.2505979296078085,0.0009691683857823,0.3324423576818448,2.7536711858898473,117.05,0.7272501289102669,68.29831824430232,203.0,2.449489742783164,80
0.2760657971126339,0.0009959133295623,0.3617554516449802,2.698003150479999,116.8,0.8797664462799202,92.87344292099868,202.0,2.449489742783164,80
0.2701518181663109,0.001016489724493,0.367016725182741,2.741899478463789,116.9,0.8334379101048857,93.0836466571868,202.25,2.487468592766536,80
0.2617170784106153,0.0010304656035016,0.3653565673870713,2.772043289705267,117.0,0.781373150293763,93.29042233798708,202.5,2.499999999999986,80
0.2505070800498618,0.0010381075859466,0.3566783440326362,2.7888805549897615,117.1,0.7223328526378955,93.49379270839322,202.74999999999997,2.4874685927665356,80
0.2759321747239509,0.0010720183580517,0.354050768556804,2.741605141153627,116.85,0.8799352248887412,110.17027321378484,201.75,2.3848480035423507,80
0.2700326527498962,0.0010874885562616,0.36692412905758,2.782110889235007,116.95,0.8316939040296011,110.4237722367788,202.0,2.449489742783164,80
0.261612013876462,0.0010969226773113,0.3726453558729313,2.8091462671067875,117.05,0.7774567512087084,110.6742002455857,202.25,2.4874685927665356,80
0.2504160574083566,0.0011004759697512,0.3715449919224637,2.8230982979698034,117.15,0.715862242334375,110.92157804052374,202.5,2.499999999999986,80
0.2699133047205682,0.0011519597909649,0.3587339911486834,2.821196333118275,117.0,0.8286330611314029,123.32206564520398,201.75,2.3848480035423503,80
0.2615067729498759,0.0011574192671629,0.3719790601290127,2.845217214906447,117.1,0.7721113909275005,123.61445101605231,202.0,2.449489742783164,80
0.250324861494484,0.0011573363210406,0.378148966603723,2.8563600525844075,117.2,0.7077956979241958,123.90392195164767,202.25,2.4874685927665356,80
0.2851838935695313,0.0007663885176592,0.3366222840904381,2.70362423424558,116.8,0.9326332344496412,7.343328604931143,202.5,2.499999999999986,80
0.2786379497466879,0.0008099131805323,0.3299128777651209,2.777703142886222,116.9,0.8878901959138864,7.7497806420569075,202.75,2.4874685927665356,80
0.2696154755882772,0.0008436630607061,0.3151512758728158,2.837094464412491,117.0,0.8379670339577802,8.102004381632979,202.99999999999997,2.449489742783164,80
0.2578566385890483,0.0008687780844381,0.2911151343596956,2.8827061504773597,117.1,0.781872112304819,8.40681866106317,203.25,2.3848480035423507,80
0.2850605825429439,0.0008727722268725,0.3416998127992809,2.7534419823195835,116.85,0.9320315177074212,67.617603292338,202.25,2.4874685927665356,80
0.2785285938416559,0.0009068292893373,0.3431236028548075,2.8235516641280003,116.95,0.8854524267288443,67.78721413364028,202.5,2.499999999999986,80
0.2695198753435314,0.0009328168952157,0.3371330992428119,2.8793861759062467,117.05,0.8334655061848687,67.95234561808739,202.75,2.4874685927665356,80
0.2577748873980364,0.000951396531421,0.3233164415461478,2.9217640219565983,117.15,0.774983225624916,68.11303032460089,202.99999999999997,2.449489742783164,80
0.2849370950041731,0.0009649411173745,0.3381237672626159,2.801817445873303,116.9,0.930259506804418,92.60903992051747,202.0,2.449489742783164,80
0.2784190689540359,0.0009918262751107,0.3474907578006408,2.868123559053898,117.0,0.8817737805128928,92.82366023810954,202.25,2.4874685927665356,80
0.2694241109387619,0.0010116952900947,0.3494593631967294,2.9205314584849105,117.1,0.8276247640084239,93.03482291593832,202.5,2.499999999999986,80
0.2576929741051305,0.0010249562722379,0.3441565650904594,2.9597795103689735,117.2,0.7666133314781315,93.24255144514228,202.75,2.4874685927665356,80
0.2783093748843256,0.0010677543537724,0.3433519574396855,2.9114774599848783,117.05,0.8768386396595438,110.10647392410677,202.0,2.449489742783164,80
0.2693281821988588,0.0010825467010711,0.3531425865661965,2.9605781107749887,117.15,0.8204162053494551,110.36083306590253,202.25,2.4874685927665356,80
