atomic_radius_avg,atomic_radius_delta,atomic_radius_rahm_avg,atomic_radius_rahm_delta,atomic_volume_avg,atomic_volume_delta,atomic_weight_avg,atomic_weight_delta,atomic_weight_uncertainty_avg,atomic_weight_uncertainty_delta,boiling_point_avg,boiling_point_delta,c6_avg,c6_delta,c6_gb_avg,c6_gb_delta,covalent_radius_avg,covalent_radius_delta,covalent_radius_bragg_avg,covalent_radius_bragg_delta,covalent_radius_cordero_avg,covalent_radius_cordero_delta,covalent_radius_pyykko_avg,covalent_radius_pyykko_delta,covalent_radius_pyykko_double_avg,covalent_radius_pyykko_double_delta,covalent_radius_pyykko_triple_avg,covalent_radius_pyykko_triple_delta,density_avg,density_delta,dipole_polarizability_avg,dipole_polarizability_delta,dipole_polarizability_unc_avg,dipole_polarizability_unc_delta,electron_affinity_avg,electron_affinity_delta,en_allen_avg,en_allen_delta,en_ghosh_avg,en_ghosh_delta,en_miedema_avg,en_miedema_delta,en_pauling_avg,en_pauling_delta,en_robles_bartolotti_avg,en_robles_bartolotti_delta,evaporation_heat_avg,evaporation_heat_delta,fusion_heat_avg,fusion_heat_delta,gas_basicity_avg,gas_basicity_delta,group_id_avg,group_id_delta,heat_of_formation_avg,heat_of_formation_delta,lattice_constant_avg,lattice_constant_delta,mass_avg,mass_delta,melting_point_avg,melting_point_delta,metallic_radius_avg,metallic_radius_delta,metallic_radius_c12_avg,metallic_radius_c12_delta,miedema_electron_density_avg,miedema_electron_density_delta,miedema_molar_volume_avg,miedema_molar_volume_delta,molar_heat_capacity_avg,molar_heat_capacity_delta,proton_affinity_avg,proton_affinity_delta,specific_heat_avg,specific_heat_delta,specific_heat_capacity_avg,specific_heat_capacity_delta,thermal_conductivity_avg,thermal_conductivity_delta,vdw_radius_avg,vdw_radius_delta,vdw_radius_alvarez_avg,vdw_radius_alvarez_delta,vdw_radius_batsanov_avg,vdw_radius_batsanov_delta,vdw_radius_mm3_avg,vdw_radius_mm3_delta,vdw_radius_uff_avg,vdw_radius_uff_delta,S_mix,T,VEC
137.0,2.449489742783178,233.20000000000002,2.6758176320519302,6.844404375932725,0.26570465982887986,57.0726226,2.4804235158786176,0.0006716000000000001,0.0007968436735018983,3142.4500000000003,87.34592148463487,448.6,74.90687551887343,506.35,99.93011307909143,113.7,4.160528812542935,137.8,1.9390719429665317,136.35,6.373970505109041,113.7,4.160528812542935,105.3,3.7563279941985894,99.55000000000001,2.9576172842340505,8.364,0.6617733751066144,59.75,10.699883176932353,5.0,2.9664793948382653,0.633752584,0.33658871014639746,10.695500000000001,0.42170457668846817,0.141244975,0.004950372142261124,5.010000000000001,0.1774823934929884,1.8404999999999998,0.08065203035262038,4.3835,0.9003847788584612,367.6600000000001,22.31233739436549,16.314,2.3426446593540384,728.7750000000001,17.668159921168925,8.5,1.2449899597988732,420.197,10.929512843672399,2.8575000000000004,0.3690511482166125,57.0726226,2.4804235158786176,1832.7000000000003,148.58380631818528,116.5,1.2449899597988732,125.5,1.2449899597988732,5.3805000000000005,0.1160377093879399,6.857000000000001,0.23981451165432013,24.915499999999998,0.8044592904553963,751.6750000000001,17.668159921168904,0.43679999999999997,0.013029197979921876,0.43679999999999997,0.013029197979921876,92.36500000000001,7.738880733025931,201.3,3.083828789021855,241.75,2.165063509461097,202.0,2.449489742783164,223.1,0.8888194417315518,289.705,5.900379225100715,10.97070098145499,80,8.5
137.25,2.48746859276655,233.6,2.615339366124404,6.869462870000654,0.26460986210357834,56.9302026,2.464999848906211,0.0007516000000000001,0.0008444547590013334,3139.8500000000004,86.77851116491917,454.05,73.15290493206678,514.1,96.80025826411828,114.0,4.098780306383831,138.04999999999998,1.8834808201837363,137.25,5.812701609406765,114.0,4.098780306383831,105.7,3.702701716314724,99.60000000000001,2.989983277545211,8.3125,0.6581251780626538,60.400000000000006,10.418253212511203,5.05,2.940663190506523,0.583502584,0.32982159115196746,10.671,0.4098158122864467,0.14084729499999998,0.004771710959443686,4.9965,0.17272159679669463,1.8364999999999998,0.0790743321185832,4.353999999999999,0.889299724502375,365.73,22.9430839252268,16.1235,2.3840559452328294,729.625,17.34773400188048,8.4,1.2,419.467,10.729444114212063,2.825,0.3364595072218945,56.9302026,2.464999848906211,1836.8500000000001,146.75356895149093,116.6,1.2,125.6,1.2,5.390000000000001,0.12161414391426677,6.881500000000001,0.23732414542140468,24.866999999999997,0.7614860471472867,752.525,17.34773400188045,0.43705,0.013211642592804286,0.43705,0.013211642592804286,91.84,8.164888241733623,201.65,2.971110903349116,241.95,2.178875856950093,202.25,2.487468592766536,223.15,0.8529361054615932,290.09499999999997,5.7259475198433405,10.781962092772805,80,8.4
137.5,2.5,234.0,2.4899799195977463,6.894521364068583,0.26111670904073486,56.7877826,2.4411842985099756,0.0008315999999999999,0.0008822969114759497,3137.2500000000005,86.12891500535694,459.5,70.9383535190943,521.85,92.92162019680887,114.3,4.013726448077888,138.3,1.7916472867168918,138.15,5.032643440578719,114.3,4.013726448077888,106.1,3.6041642581880198,99.65,3.021175268004159,8.261000000000001,0.6503914206076212,61.05,10.086996579755542,5.1,2.913760456866693,0.5332525840000001,0.3149959986761984,10.6465,0.39605902337909193,0.140449615,0.004551479742817162,4.9830000000000005,0.1667363187790829,1.8325,0.07725768570181221,4.3245,0.8770830918447807,363.8,23.398290535848993,15.933,2.409747082164433,730.475,16.97877719389709,8.3,1.1445523142259597,418.737,10.474821764593413,2.7925,0.29681433590714595,56.7877826,2.4411842985099756,1841.0,144.78130922187435,116.7,1.1445523142259597,125.7,1.1445523142259597,5.399500000000001,0.12623291963667793,6.906000000000001,0.23223694796478878,24.818499999999997,0.7126448975471582,753.3750000000001,16.978777193897063,0.43729999999999997,0.013386933928274999,0.43729999999999997,0.013386933928274999,91.315,8.537521595873123,202.0,2.8106938645110393,242.15,2.17428149051589,202.49999999999997,2.499999999999986,223.20000000000002,0.8124038404635917,290.48499999999996,5.518539208884911,10.382361437465825,80,8.3
137.75,2.48746859276655,234.4,2.2891046284519194,6.9195798581365136,0.25512670598772663,56.6453626,2.408727961118823,0.0009116000000000001,0.000911587538308856,3134.65,85.39525747955797,464.95,68.21838095410943,529.6,88.19546473600556,114.6,3.903844259188619,138.55,1.6575584454250776,139.04999999999998,3.904804732633887,114.6,3.903844259188619,106.5,3.456877203488721,99.7,3.0512292604784714,8.2095,0.6384236446122586,61.70000000000001,9.70103087305674,5.15,2.885740806101615,0.48300258400000007,0.2908823669011506,10.622,0.3802315084261167,0.140051935,0.004283271116013436,4.9695,0.15938867588382788,1.8284999999999998,0.07518477239441508,4.295,0.8636868645521941,361.87000000000006,23.688079280515772,15.742500000000001,2.4202187401142066,731.325,16.55804562742838,8.200000000000001,1.0770329614269007,418.007,10.16154569935105,2.7600000000000002,0.2467387282126583,56.6453626,2.408727961118823,1845.15,142.6611369644866,116.8,1.0770329614269007,125.80000000000001,1.077032961426901,5.409,0.12999615378925633,6.9305,0.2243763579346095,24.77,0.6566277484237166,754.225,16.55804562742835,0.43755,0.013555349497523121,0.43755,0.013555349497523121,90.79,8.863515104065653,202.35,2.5937424698685874,242.35,2.1511624764298953,202.75,2.4874685927665356,223.25,0.7664854858377923,290.875,5.27426535168644,9.705657155108957,80,8.200000000000001
136.75,2.3848480035423645,232.20000000000002,4.308131845707604,6.844217054617604,0.26552852814466793,57.4576726,2.832686922581393,0.0007216000000000001,0.0009029395550090826,3127.4,110.3752123440766,437.15,85.65703415365255,492.15000000000003,112.40252443784348,113.5,4.141255848169723,137.65,1.8781639970992947,135.85,6.302975487815259,113.5,4.141255848169723,105.60000000000001,4.24735211631906,100.45000000000002,5.342986056504359,8.4185,0.6637264120102497,58.975,11.063990012649144,4.824999999999999,3.1195953263203866,0.687952584,0.3417261179547381,10.711500000000001,0.42535014987654607,0.141840895,0.0053739742753827,4.986000000000001,0.21513716554793583,1.8439999999999999,0.0816333265278342,4.351,0.9105157878916764,365.89000000000004,25.598474563926665,16.2745,2.3908648539806676,723.84,27.421641088745947,8.65,1.3518505834595773,416.29200000000003,21.115617348304077,2.8945000000000003,0.4038994305517155,57.4576726,2.832686922581393,1810.0310000000002,181.15730473541498,116.55000000000001,1.2835497652993435,125.60000000000001,1.3564659966250536,5.2620000000000005,0.48999591835034706,6.858500000000001,0.24135606476738894,24.882499999999997,0.8097337525384499,746.74,27.42164108874594,0.4336,0.01691862878604529,0.4336,0.01691862878604529,108.39500000000001,67.51703099959299,200.9,3.223352292257239,241.45000000000002,2.246664193866097,201.75,2.3848480035423507,223.25,1.0897247358851583,292.62,14.317038799975368,12.010787418779111,80,8.65
137.0,2.449489742783178,232.6,4.363484845854286,6.8692755486855335,0.26445075176012484,57.3152526,2.838576453144717,0.0008016000000000001,0.0009409802548406637,3124.8,109.57019439610391,442.59999999999997,84.86601204251322,499.9,110.62861293535231,113.8,4.093897898091736,137.89999999999998,1.841195263952197,136.75,5.812701609406765,113.8,4.093897898091736,106.0,4.171330722922842,100.50000000000001,5.352569476429054,8.367,0.6643274794858328,59.62500000000001,10.838444307187263,4.875,3.097882341213107,0.637702584,0.3430949750206429,10.687,0.414512967227806,0.14144321499999998,0.005255150956659096,4.972500000000001,0.2096872671384697,1.8399999999999999,0.0802496105909555,4.3214999999999995,0.8984891485154398,363.96000000000004,26.01911604955096,16.084,2.4283582931684524,724.69,27.36998173181707,8.549999999999999,1.3219304066402284,415.562,20.87665480866128,2.862,0.37755264533572014,57.3152526,2.838576453144717,1814.1810000000003,180.18208639873168,116.65,1.2359207094308275,125.7,1.3076696830622019,5.2715000000000005,0.4936322011376486,6.883000000000001,0.23872787855631783,24.833999999999996,0.7649666659404184,747.5899999999999,27.36998173181706,0.43385,0.01710635846695609,0.43385,0.01710635846695609,107.87000000000002,67.69162503589348,201.25,3.1603006186120965,241.65,2.286372673034735,202.0,2.449489742783164,223.3,1.0535653752852652,293.01,14.16601214174265,11.905751859927141,80,8.549999999999999
137.25,2.48746859276655,233.0,4.3817804600413295,6.894334042753463,0.26097345593836113,57.17283260000001,2.8373139492364325,0.0008816,0.0009709726257727352,3122.2000000000003,108.69704457803809,448.05,83.71348457685893,507.65,108.27246879978308,114.1,4.023679907746134,138.15,1.7684739183827394,137.64999999999998,5.121279137090655,114.1,4.023679907746134,106.39999999999999,4.054626986542658,100.55,5.361669516111563,8.3155,0.660927189635893,60.275000000000006,10.568201124127038,4.925,3.0752032453156652,0.5874525840000001,0.33704815542651406,10.6625,0.4018939536743494,0.141045535,0.005102678206322146,4.9590000000000005,0.20319694879598937,1.8359999999999999,0.07863841300534999,4.292,0.8853168924176247,362.03000000000003,26.291768673864457,15.8935,2.45051683324151,725.54,27.29176432552502,8.45,1.2835497652993435,414.832,20.609083822431312,2.8295,0.34618600491643226,57.17283260000001,2.8373139492364325,1818.3310000000001,179.10542833482185,116.75,1.1779218989389748,125.80000000000001,1.2489995996796797,5.281000000000001,0.49706035850789787,6.907500000000001,0.23351391821473944,24.7855,0.7141251640994033,748.44,27.29176432552501,0.4341,0.0172884354410687,0.4341,0.0172884354410687,107.34500000000001,67.86170845918927,201.6,3.056141357987225,241.85,2.308137777516758,202.25,2.4874685927665356,223.35000000000002,1.0136567466356572,293.4,14.002499776825571,11.575758912053265,80,8.45
137.5,2.5,233.39999999999998,4.363484845854286,6.919392536821393,0.25499849617678794,57.0304126,2.8288898352384884,0.0009616000000000001,0.0009936457316367842,3119.6,107.75410665028039,453.49999999999994,82.1842442320911,515.4,105.29501412697564,114.39999999999999,3.929376540877692,138.39999999999998,1.6552945357246849,138.54999999999998,4.128861828639946,114.39999999999999,3.929376540877692,106.8,3.8935844667863573,100.60000000000001,5.370288632839021,8.264000000000001,0.653463082354313,60.925000000000004,10.249725606083315,4.975,3.0515364982251154,0.5372025840000001,0.3231696632860448,10.638,0.3873189899811266,0.140647855,0.004913424407933331,4.9455,0.19556264980818788,1.8319999999999999,0.07678541528180985,4.2625,0.8709470420180553,360.1,26.42101436357053,15.703,2.4577552766701567,726.3900000000001,27.18675964509195,8.35,1.2359207094308275,414.10200000000003,20.31177382701964,2.797,0.3082709846871743,57.0304126,2.8288898352384884,1822.481,177.9254890649454,116.85000000000001,1.107925990308017,125.9,1.1789826122551597,5.2905,0.5002846689635811,6.932,0.22553491969094275,24.737,0.6557979871881277,749.2900000000001,27.18675964509194,0.43435,0.017465036501536444,0.43435,0.017465036501536444,106.82000000000001,68.02731510209705,201.95,2.906458325866724,242.05,2.3124662159694354,202.49999999999997,2.499999999999986,223.39999999999998,0.96953597148326,293.79,13.826058729804389,10.958644003383364,80,8.35
136.5,2.29128784747792,231.20000000000002,5.287721626560915,6.844029733302483,0.2653521473137469,57.8427226,3.0982579911304415,0.0007716,0.0009953089168695316,3112.3500000000004,127.60509394220907,425.70000000000005,93.81369836010091,477.95,121.98093088675787,113.3,4.112177038990411,137.5,1.8027756377319946,135.35,6.190920771581559,113.3,4.112177038990411,105.9,4.6679760067935225,101.35000000000001,6.835751604615253,8.473,0.6611966424597148,58.199999999999996,11.363758181165243,4.6499999999999995,3.2561480310329878,0.742152584,0.3382103481368002,10.727500000000001,0.42836754078711453,0.142436815,0.0057046273660314615,4.962000000000001,0.2447774499417786,1.8474999999999997,0.08245453292572823,4.3185,0.9193871600147568,364.12000000000006,28.398197125874038,16.235,2.437491538446851,718.9050000000001,33.808585817806694,8.8,1.4352700094407325,412.387,27.235753909154052,2.9315,0.4328195351413798,57.8427226,3.0982579911304415,1787.362,206.23051058463685,116.6,1.3190905958272918,125.7,1.452583904633395,5.1435,0.6623011022186208,6.860000000000001,0.2428785704832768,24.8495,0.8136367432706069,741.805,33.8085858178067,0.4304,0.019550959055759903,0.4304,0.019550959055759903,124.42500000000001,92.42990249372764,200.5,3.3090784215548594,241.15,2.286372673034735,201.5,2.291287847477907,223.4,1.2409673645990733,295.53499999999997,18.924752970646676,12.369555731333726,80,8.8
136.75,2.384848003542364,231.6,5.40740233383831,6.869088227370413,0.2642914128608143,57.70030259999999,3.121262773395992,0.0008516000000000001,0.0010260525522603607,3109.7500000000005,126.60071089847798,431.15,93.75994613906303,485.7,121.25926768705143,113.60000000000001,4.07921561087422,137.75,1.7853571071357124,136.25,5.769532043415653,113.60000000000001,4.07921561087422,106.30000000000001,4.57274534606947,101.40000000000002,6.836665854054885,8.4215,0.6660275895186323,58.85,11.189392298065163,4.7,3.2380549717384355,0.691902584,0.34752087963000955,10.703,0.41854629373583063,0.142039135,0.005635047149871511,4.9485,0.23864775297496502,1.8435,0.08125730736370729,4.289,0.906420983870078,362.19000000000005,28.658993352872677,16.0445,2.4712354703669983,719.755,33.890698945285855,8.7,1.4177446878757827,411.65700000000004,26.945322618220775,2.899,0.41127727873054215,57.70030259999999,3.121262773395992,1791.5120000000002,205.8319494053341,116.7,1.268857754044952,125.8,1.4,5.1530000000000005,0.666686583035837,6.884500000000001,0.2401140354081786,24.801,0.7670130376988383,742.655,33.890698945285855,0.43065,0.01975417677353324,0.43065,0.01975417677353324,123.9,92.64839448150197,200.85000000000002,3.2905166767545793,241.35000000000002,2.3510635891017495,201.75,2.3848480035423507,223.45000000000002,1.2031209415515853,295.925,18.750223332003284,12.369555731333726,80,8.7
137.0,2.449489742783178,232.0,5.495452665613635,6.894146721438342,0.26082998962927834,57.5578826,3.1376413288920775,0.0009316,0.001049822765994337,3107.1500000000005,125.5344574210603,436.6,93.38865027400279,493.45,120.03394311610363,113.9,4.023679907746134,138.0,1.7320508075688772,137.15,5.160184105242758,113.9,4.023679907746134,106.7,4.439594576084623,101.45,6.837214345038483,8.370000000000001,0.6668583057891682,59.5,10.973832511934926,4.749999999999999,3.2190837205639746,0.641652584,0.3494354861355892,10.6785,0.40701689154137094,0.141641455,0.005536103378051663,4.9350000000000005,0.23157072353818806,1.8395,0.07984203153727991,4.2595,0.8922918524787727,360.26000000000005,28.788337916593942,15.854,2.4899927710738434,720.605,33.95133981155973,8.6,1.3928388277184118,410.927,26.631724146213298,2.8665,0.3858143983834715,57.5578826,3.1376413288920775,1795.6620000000003,205.34876258697057,116.8,1.2083045973594573,125.9,1.3379088160259651,5.1625000000000005,0.6709088984355477,6.909000000000001,0.2347743597584711,24.752499999999998,0.7140789522174699,743.5050000000001,33.95133981155973,0.4309,0.019952192861938767,0.4309,0.019952192861938767,123.375,92.86340439053482,201.2,3.2341923257592455,241.55,2.3973944189473704,202.0,2.449489742783164,223.50000000000003,1.1618950038622153,296.31499999999994,18.56586316334364,12.123266113290065,80,8.6
137.25,2.48746859276655,232.39999999999998,5.5533773507659285,6.919205215506272,0.2548700841961421,57.4154626,3.1474971015325246,0.0010116,0.0010670856760354344,3104.55,124.4047426748675,442.05,92.69599505911785,501.19999999999993,118.2893063636777,114.2,3.9446165846631955,138.25,1.6393596310755,138.04999999999998,4.283398183685472,114.2,3.9446165846631955,107.10000000000001,4.264973622427225,101.5,6.837397165588672,8.3185,0.6637038119522892,60.150000000000006,10.714592852740601,4.8,3.1992186546092785,0.591402584,0.34407765280938485,10.654,0.3936292672045615,0.141243775,0.005406184058915773,4.9215,0.22345637158067322,1.8354999999999997,0.07819686694491026,4.2299999999999995,0.8769435557662763,358.33000000000004,28.788002709462155,15.6635,2.494101591756037,721.455,33.99062333938583,8.5,1.3601470508735443,410.197,26.29412959198308,2.834,0.3555896511429994,57.4154626,3.1474971015325246,1799.8120000000001,204.78035109843916,116.89999999999999,1.1357816691600546,126.0,1.2649110640673518,5.172,0.6749711104928862,6.9335,0.2266776345385667,24.704,0.6533023802191444,744.355,33.99062333938582,0.43115,0.020145160709212528,0.43115,0.020145160709212528,122.85000000000001,93.07495635239373,201.54999999999998,3.138072656902641,241.75,2.426417111710186,202.25,2.4874685927665356,223.55,1.1169153951844255,296.705,18.37137651347879,11.575758912053265,80,8.5
136.5,2.29128784747792,230.60000000000002,6.118823416311341,6.868900906055291,0.26413184499201425,58.0853526,3.3362432938602726,0.0009016000000000001,0.0011023265577858497,3094.7000000000003,139.98874061866547,419.7,100.58533690354672,471.5,129.48223816415904,113.39999999999999,4.054626986542651,137.6,1.7146428199482247,135.75,5.682209077462743,113.39999999999999,4.054626986542651,106.6,4.923413450036469,102.30000000000001,7.950471684120383,8.476,0.6632601299641038,58.075,11.477450718691847,4.525,3.3633130987167994,0.746102584,0.34344152584277804,10.719,0.4219348290909393,0.14263505499999998,0.005931328678506618,4.9245,0.26226846932103737,1.8469999999999998,0.08210359310042405,4.2565,0.913128003075144,360.42,30.97443461953745,16.005,2.5127604342634813,714.82,38.7212422321392,8.85,1.49248115565993,407.752,31.396943418109995,2.936,0.4393335862417077,58.0853526,3.3362432938602726,1768.843,226.36305222142593,116.75,1.299038105676658,125.9,1.4798648586948742,5.0345,0.7856110678955586,6.886000000000001,0.2414829186505746,24.767999999999997,0.767636632789238,737.72,38.7212422321392,0.42745,0.021618221480963692,0.42745,0.021618221480963692,139.93,109.8697961225013,200.45000000000002,3.3686050525402944,241.04999999999998,2.3764469276632285,201.5,2.291287847477907,223.6,1.319090595827279,298.84,22.03341553186887,12.510809790525418,80,8.85
136.75,2.3848480035423645,231.00000000000003,6.260990336999411,6.893959400123221,0.2606863097614775,57.9429326,3.3678938175084503,0.0009816000000000002,0.0011209227627272096,3092.1000000000004,138.7434593052948,425.15,100.85994001584574,479.25000000000006,129.19012152637677,113.7,4.013726448077888,137.85,1.6815171720800237,136.65,5.150485414016819,113.7,4.013726448077888,106.99999999999999,4.774934554525329,102.35000000000001,7.945281618671549,8.4245,0.6683073768858158,58.725,11.312023470626286,4.575,3.347667098144617,0.695852584,0.35317641323454146,10.6945,0.4114544324709605,0.142237375,0.00587786653938953,4.9110000000000005,0.2545761182829212,1.843,0.080876448982383,4.227,0.8980373043476536,358.49000000000007,30.98409107913286,15.814499999999999,2.528235501293343,715.67,38.88236232535261,8.75,1.4790199457749038,407.02200000000005,31.03651198185776,2.9034999999999997,0.4184767018604501,57.9429326,3.3678938175084503,1772.9930000000002,226.33980430096696,116.85000000000001,1.2359207094308275,126.00000000000001,1.4142135623730951,5.0440000000000005,0.7906225395218631,6.910500000000001,0.23601853740755202,24.719499999999996,0.7125059648873121,738.57,38.88236232535262,0.42769999999999997,0.021835979483412236,0.42769999999999997,0.021835979483412236,139.405,110.12760995772132,200.8,3.3555923471125038,241.25,2.446936860648431,201.75,2.3848480035423507,223.65,1.275735082217296,299.22999999999996,21.824713056532957,12.369555731333726,80,8.75
137.0,2.4494897427831783,231.4,6.374950980203691,6.9190178941911515,0.25474146974005546,57.8005126,3.3932773690630778,0.0010616000000000002,0.0011335836272635556,3089.5,137.4377222599385,430.59999999999997,100.83967473172451,487.0,128.43052596637608,114.0,3.9496835316262917,138.1,1.6093476939431082,137.54999999999998,4.375785643744447,114.0,3.9496835316262917,107.39999999999999,4.586937976471886,102.4,7.939773296511683,8.373000000000001,0.6693661180549847,59.37500000000001,11.10616382915361,4.625,3.3311972322274768,0.6456025839999999,0.3556191095219935,10.67,0.3991991983959889,0.141839695,0.005796694873156172,4.8975,0.24590394466132479,1.8389999999999997,0.07942921376924235,4.1975,0.8817021889504415,356.56,30.873328294824326,15.624,2.5293089965443127,716.5200000000001,39.02430780936416,8.65,1.4585952145814822,406.29200000000003,30.654466167265095,2.871,0.3938514948556119,57.8005126,3.3932773690630778,1777.1430000000003,226.24044203236522,116.95,1.16081867662439,126.10000000000001,1.3379088160259651,5.0535,0.7954890005524904,6.9350000000000005,0.22780474095154388,24.671,0.6491217143186627,739.4200000000001,39.02430780936416,0.42795,0.02204875279919479,0.42795,0.02204875279919479,138.88,110.38232467202347,201.15,3.305676935213119,241.45,2.4994999499899975,202.0,2.449489742783164,223.7,1.2288205727444408,299.62,21.606957212897893,11.905751859927141,80,8.65
136.5,2.29128784747792,230.00000000000003,6.797058187186572,6.8937720788081,0.2605424159816484,58.327982600000006,3.541764732199422,0.0010316000000000001,0.0011856676768808366,3077.05,149.2902876948129,413.70000000000005,106.59179142879624,465.05,136.26719157596227,113.5,3.993745109543165,137.70000000000002,1.6155494421403513,136.15,5.091905340832644,113.5,3.993745109543165,107.3,5.070502933634888,103.25,8.825389509817683,8.479000000000001,0.665303690054399,57.949999999999996,11.588679821273862,4.3999999999999995,3.462657938636157,0.7500525840000001,0.3485494495184515,10.7105,0.4152285515231343,0.14283329500000003,0.006143284805743185,4.8870000000000005,0.27357083177853575,1.8464999999999998,0.08174808866267148,4.1945,0.9025767280403367,356.72,32.93924103557944,15.775,2.5653001773671633,710.7349999999999,42.688104607724156,8.9,1.5459624833740306,403.117,34.44972236462873,2.9404999999999997,0.4457070226056575,58.327982600000006,3.541764732199422,1750.324,243.44102489925567,116.89999999999999,1.260952021291849,126.10000000000002,1.4798648586948742,4.9255,0.8786152457133897,6.912000000000001,0.2372467070372106,24.6865,0.7093960459433076,733.6350000000001,42.68810460772416,0.4245,0.023131147831441483,0.4245,0.023131147831441483,155.435,122.95790855004,200.39999999999998,3.4263683398023628,240.95,2.4591665254715873,201.5,2.291287847477907,223.8,1.3638181696985727,302.145,24.309472947803705,12.369555731333726,80,8.9
136.75,2.3848480035423645,230.4,6.959885056522126,6.918830572876031,0.25461265250169407,58.1855626,3.5812564272383014,0.0011116000000000001,0.0011942997278740375,3074.45,147.8130914364489,419.15,107.15655602901766,472.8,136.35673800733133,113.80000000000001,3.9446165846631964,137.95000000000002,1.5644487847162016,137.04999999999998,4.409931972264425,113.80000000000001,3.9446165846631964,107.7,4.86929152957594,103.30000000000001,8.815327560561775,8.4275,0.6705659922781648,58.6,11.431972708154966,4.45,3.449275286201436,0.6998025840000001,0.35869930436455494,10.686,0.40405940157358067,0.142435615,0.00610461100589342,4.8735,0.26429670826553986,1.8424999999999998,0.08049068269060711,4.165,0.8852429045183023,354.79,32.73087074918723,15.5845,2.5634244186244306,711.585,42.91529185500199,8.8,1.5362291495737217,402.38700000000006,34.02224700104331,2.908,0.4255067567031105,58.1855626,3.5812564272383014,1754.4740000000002,243.73492959360587,117.0,1.1832159566199232,126.20000000000002,1.4,4.9350000000000005,0.8842708860976936,6.9365000000000006,0.2289164694817741,24.637999999999998,0.6432231339123302,734.485,42.915291855002,0.42474999999999996,0.02336637541425713,0.42474999999999996,0.02336637541425713,154.91,123.25439505348278,200.75,3.418698582794336,241.15,2.5352514668174435,201.75,2.3848480035423507,223.85,1.3143439428094803,302.535,24.066974778729467,12.010787418779111,80,8.8
137.0,2.449489742783178,233.00000000000003,2.5298221281347035,6.853216770526695,0.27660012513681337,56.8801776,2.70715107873806,0.0006016,0.0007362634311168795,3132.9500000000003,97.47697163945955,454.6,81.8281125286414,514.4,109.03137163220501,114.00000000000001,4.5166359162544785,137.8,1.9390719429665317,136.20000000000002,6.273754856543249,114.00000000000001,4.5166359162544785,105.4,3.8781438859330635,99.60000000000001,3.006659275674582,8.328,0.7057875034314505,60.8,11.838918869558995,5.3999999999999995,3.3226495451672298,0.6595025840000001,0.317849633037409,10.652000000000001,0.46756389937633147,0.14084758,0.005393492387461023,4.996,0.1935561933909632,1.832,0.08975522268926749,4.2780000000000005,1.0082539362680416,367.76000000000005,22.192304972670154,16.674,2.47796368012124,730.6400000000001,19.670343159182554,8.4,1.3564659966250536,419.296,11.972571319478531,2.858,0.36907451822091436,56.8801776,2.70715107873806,1851.1500000000003,166.58211188479993,116.60000000000001,1.3564659966250538,125.6,1.3564659966250536,5.362,0.11702991070662239,6.864000000000001,0.24840289853381353,24.828,0.871972476629853,753.54,19.67034315918253,0.43679999999999997,0.013029197979921876,0.43679999999999997,0.013029197979921876,93.04,7.2383976127317,201.4,3.2,241.8,2.227105745132009,202.0,2.449489742783164,223.20000000000002,0.9797958971132642,290.26,6.505874268689808,11.075736540306957,80,8.4
137.25,2.48746859276655,233.4,2.4979991993593593,6.878275264594624,0.27474604895808835,56.7377576,2.6828295447710877,0.0006816000000000001,0.0007946243389174535,3130.3500000000004,96.71380459892993,460.05,79.81696248292089,522.15,105.58090499706847,114.30000000000001,4.439594576084614,138.05,1.8834808201837363,137.1,5.726255320888163,114.30000000000001,4.439594576084614,105.80000000000001,3.815756805667783,99.65,3.0376800358168077,8.2765,0.6997233381844568,61.45,11.525948984790798,5.45,3.2935543110748906,0.609252584,0.3148119858169564,10.6275,0.45453135205395917,0.1404499,0.0051996854885656306,4.982500000000001,0.1881986981889087,1.828,0.08795453370918409,4.2485,0.9952450703218781,365.83000000000004,22.834822092584837,16.483500000000003,2.5442489559789543,731.49,19.301085461703963,8.299999999999999,1.307669683062202,418.56600000000003,11.734296911191564,2.8255000000000003,0.3365334307316289,56.7377576,2.6828295447710877,1855.3000000000004,164.4868611774205,116.7,1.307669683062202,125.69999999999999,1.307669683062202,5.3715,0.12398689446873006,6.8885000000000005,0.24530134528779096,24.7795,0.827378238775954,754.39,19.301085461703934,0.43705,0.013211642592804286,0.43705,0.013211642592804286,92.515,7.7381053882717294,201.75,3.080178566252288,242.0,2.23606797749979,202.25,2.4874685927665356,223.25000000000003,0.9420721840708329,290.65,6.31391320814597,10.970700981454987,80,8.299999999999999
